timestamp_iso,source,origin,destination,departure_date,price,currency,status,flight_key,flight_number,airline,departure_time,arrival_time,stops,cabin,error
2026-08-14T18:07:00+00:00,google_flights,MAA,DXB,2026-09-03,,INR,ERROR,,,,,,,Economy,RuntimeError: Flight results did not load before timeout
2026-08-14T19:12:39+00:00,google_flights,MAA,DXB,2026-09-01,40334,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T19:12:42+00:00,google_flights,MAA,DXB,2026-09-02,37289,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T19:12:51+00:00,google_flights,MAA,DXB,2026-09-03,34507,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T19:12:51+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,Emirates|4:05 AM|6:40 AM|nonstop|Economy,,Emirates,4:05 AM,6:40 AM,Nonstop,Economy,
2026-08-14T19:12:51+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,EK 547,EK 547,Emirates,10:05 PM,12:40 AM+1,Nonstop,Economy,
2026-08-14T19:55:02+00:00,google_flights,MAA,DXB,2026-09-01,40334,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T19:55:05+00:00,google_flights,MAA,DXB,2026-09-02,37289,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T19:55:15+00:00,google_flights,MAA,DXB,2026-09-03,34507,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T19:55:15+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,Emirates|4:05 AM|6:40 AM|nonstop|Economy,,Emirates,4:05 AM,6:40 AM,Nonstop,Economy,
2026-08-14T19:55:15+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,EK 547,EK 547,Emirates,10:05 PM,12:40 AM+1,Nonstop,Economy,
2026-08-14T20:44:12+00:00,google_flights,MAA,DXB,2026-09-01,40334,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T20:44:12+00:00,google_flights,MAA,DXB,2026-09-01,75543,INR,OK,Emirates|9:50 AM|12:20 PM|nonstop|Economy,,Emirates,9:50 AM,12:20 PM,Nonstop,Economy,
2026-08-14T20:44:15+00:00,google_flights,MAA,DXB,2026-09-02,37289,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T20:44:25+00:00,google_flights,MAA,DXB,2026-09-03,34507,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T20:44:25+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,Emirates|4:05 AM|6:40 AM|nonstop|Economy,,Emirates,4:05 AM,6:40 AM,Nonstop,Economy,
2026-08-14T20:44:25+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,EK 547,EK 547,Emirates,10:05 PM,12:40 AM+1,Nonstop,Economy,
2026-08-14T21:38:12+00:00,google_flights,MAA,DXB,2026-09-01,40334,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T21:38:12+00:00,google_flights,MAA,DXB,2026-09-01,75543,INR,OK,Emirates|9:50 AM|12:20 PM|nonstop|Economy,,Emirates,9:50 AM,12:20 PM,Nonstop,Economy,
2026-08-14T21:38:15+00:00,google_flights,MAA,DXB,2026-09-02,37289,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T21:38:25+00:00,google_flights,MAA,DXB,2026-09-03,34507,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T21:38:25+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,Emirates|4:05 AM|6:40 AM|nonstop|Economy,,Emirates,4:05 AM,6:40 AM,Nonstop,Economy,
2026-08-14T21:38:25+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,EK 547,EK 547,Emirates,10:05 PM,12:40 AM+1,Nonstop,Economy,
2026-08-14T22:38:31+00:00,google_flights,MAA,DXB,2026-09-01,40334,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T22:38:31+00:00,google_flights,MAA,DXB,2026-09-01,75543,INR,OK,Emirates|9:50 AM|12:20 PM|nonstop|Economy,,Emirates,9:50 AM,12:20 PM,Nonstop,Economy,
2026-08-14T22:38:33+00:00,google_flights,MAA,DXB,2026-09-02,37289,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T22:38:43+00:00,google_flights,MAA,DXB,2026-09-03,34507,INR,OK,6E 1471,6E 1471,IndiGo,6:20 AM,8:55 AM,Nonstop,Economy,
2026-08-14T22:38:43+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,Emirates|4:05 AM|6:40 AM|nonstop|Economy,,Emirates,4:05 AM,6:40 AM,Nonstop,Economy,
2026-08-14T22:38:43+00:00,google_flights,MAA,DXB,2026-09-03,75543,INR,OK,EK 547,EK 547,Emirates,10:05 PM,12:40 AM+1,Nonstop,Economy,
